"NPI","Provider Secondary Practice Location Address- Address Line 1","Provider Secondary Practice Location Address-  Address Line 2","Provider Secondary Practice Location Address - City Name","Provider Secondary Practice Location Address - State Name","Provider Secondary Practice Location Address - Postal Code","Provider Secondary Practice Location Address - Country Code (If outside U.S.)","Provider Secondary Practice Location Address - Telephone Number","Provider Secondary Practice Location Address - Telephone Extension","Provider Practice Location Address - Fax Number"
"1184155277","600 S Paulina St","","Chicago","IL","606123806","US","3129427100","",""
"1184155277","15855 19 Mile Rd","","Clinton Twp","MI","480383504","US","8005322411","",""
"1326674326","160 Stone Creek Rd Ste A","","Stonewall","LA","710784906","US","3189253339","","3187478150"
"1326674326","2539 Viking Dr Ste 100","","Bossier City","LA","711111611","US","3187478105","","3187478150"
"1326674326","5390 Barksdale Blvd Ste 100","","Bossier City","LA","711124526","US","3187478105","","3187478150"
"1063917805","725 University Blvd","","Beavercreek","OH","453242640","US","9372235350","","9372088828"
"1063917805","128 East Apple St","2nd floor","Dayton","OH","454092902","US","9372082004","","9372088828"
"1063917805","10500 Montgomery Rd","","Montgomery","OH","452424402","US","5138652246","",""
"1063917805","122 Wyoming St","","Dayton","OH","454092731","US","9372234461","","9374497603"
"1376905794","2701 Dekalb Pike","","East Norriton","PA","194011820","US","6102926519","",""
"1427589001","200 W Arbor Dr","","San Diego","CA","921039000","US","8009268273","","8885398781"
"1972130029","800 Rose St # C-246","","Lexington","KY","405367001","US","8593236162","","8592578934"
"1972130029","7601 Southcrest Pkwy","","Southaven","MS","386714739","US","9012264910","","9012264915"
"1497458459","977 Livingston Ave","","North Brunswick","NJ","089021843","US","7324189800","",""
"1629509179","1215 Lee St","","Charlottesville","VA","229080816","US","4349249400","","4349821618"
"1821520032","505 Parnassus Ave Rm M-987","University of California, San Francisco","San Francisco","CA","941432204","US","4805704463","",""
"1821520032","1030 Main St","","Saint Helena","CA","945742056","US","4805704463","",""
"1205464815","4440 W 95th St","","Oak Lawn","IL","604532600","US","7086848000","",""
"1235870841","15855 19 Mile Rd","","Clinton Township","MI","480383504","US","5862632300","",""
"1376330423","100 W Gore St Ste 403","","Orlando","FL","328061049","US","3218413050","",""
"1376049817","12631 E 17th Ave Ste C302","","Aurora","CO","800452527","US","3037242680","",""
"1124551270","6860 Highway 6 N","Suite C","Houston","TX","770841342","US","2815508181","",""
"1447839774","111 S 11th St","","Philadelphia","PA","191074824","US","2159956000","",""
"1447839774","425 Jack Martin Blvd","","Brick","NJ","087247732","US","7328364568","","7322068343"
"1881950269","61 Beechwood Ln","","Berkeley Heights","NJ","079222350","US","9736406332","","9083221696"
"1881950269","300B Princeton Hightstown Rd Ste 202","","East Windsor","NJ","085201400","US","7326471133","","7326471133"
"1881950269","408 Chris Gaupp Dr Ste 100","","Galloway","NJ","082054492","US","8623147030","","7326471199"
"1962082982","5900 Brockton Ave","","Riverside","CA","925061862","US","9518775877","",""
"1336105238","137 E Thousand Oaks Blvd","","Thousand Oaks","CA","913605707","US","8053794574","","8053794324"
"1639135445","3901 Las Posas Rd Ste 4","","Camarillo","CA","930101502","US","8055855166","","8053731786"
"1326482373","400 E Statesville Ave","","Mooresville","NC","281152581","US","7043608486","",""
"1326482373","1251 Pinnacle Church Road","","Nebo","NC","287615753","US","8286593418","","8286593291"
"1861846750","3525 Loma Vista Rd Ste A","","Ventura","CA","930033165","US","8056416415","","8056416424"
"1861846750","3901 Las Posas Rd Ste 4","","Camarillo","CA","930101502","US","8055855166","","8053831786"
"1346774171","31772 Casino Dr Ste B","","Lake Elsinore","CA","925304502","US","9516749400","",""
"1346774171","7871 Mission Grove Pkwy S Apt 139","","Riverside","CA","925085033","US","9515918020","",""
"1346774171","2880 Shalimar Pl","","Riverside","CA","925044314","US","9515918020","",""
"1942882337","9500 Euclid Ave","","Cleveland","OH","441950001","US","2164442200","",""
"1477282887","3100 Schofield Rd","","Jbsa Ft Sam Houston","TX","782347577","US","2109164141","",""
"1477282887","1100 Wilford Hall Loop","","Jbsa Lackland","TX","782365638","US","2109164141","",""
"1942421342","10637 N Kendall Dr Ste 7L","","Miami","FL","331761523","US","7864450450","",""
"1467674176","380 S Melrose Dr Ste 300","","Vista","CA","920816665","US","7607127127","",""
"1467674176","300 Rancheros Dr Ste 130","","San Marcos","CA","920692968","US","8582791223","",""
"1306635552","601 Ivy Gtwy Ste 301","","Cincinnati","OH","452451899","US","5137829010","",""
"1306635552","9997 Carver Rd Ste 200","","Blue Ash","OH","452425537","US","5139845133","",""
"1306635552","580 S Loop Rd Ste 200","","Edgewood","KY","410173415","US","8593319000","",""
"1306635552","222 Piedmont Ave Ste 4000","","Cincinnati","OH","452194239","US","5136542299","",""
"1306635552","5850 Innovation Dr","","Middletown","OH","450055188","US","5134259796","",""
"1306635552","3310 Mercy Health Blvd Ste 220","","Cincinnati","OH","452111120","US","5139845133","",""
"1750964110","5841 S Maryland Ave # Mc2050","","Chicago","IL","606371443","US","7738340598","",""
"1194160770","3551 Roger Brooke Dr","","Fort Sam Houston","TX","782344504","US","2109164141","",""
"1912434580","9500 Euclid Ave","","Cleveland","OH","441950001","US","2164442200","",""
"1912434580","2333 Biddle Ave","","Wyandotte","MI","481924668","US","8006536568","",""
"1912434580","6777 W Maple Rd","","West Bloomfield","MI","483223013","US","2486616466","",""
"1194779892","8402 Cross Park Dr","","Austin","TX","787544595","US","5126664480","","9152199022"
"1194779892","539 W Commerce St Ste 4563","","Dallas","TX","752081953","US","5126664480","",""
"1194779892","700 SE Inner Loop","","Georgetown","TX","786267700","US","5126664480","",""
"1265471312","314 Martin Luther King Jr Way","Suite #303","Tacoma","WA","984054250","US","2533964868","","2533964870"
"1265471312","900 N Westmoreland Rd Ste 110","","Lake Forest","IL","600451688","US","3122274100","",""
"1265471312","1870 Silver Cross Blvd Ste 210","","New Lenox","IL","604518646","US","3122274100","",""
"1265471312","1131 Techny Rd","","Northbrook","IL","600625503","US","3122274100","",""
"1265471312","1895 Arbor Glen Blvd","","Schaumburg","IL","601953114","US","3122274100","",""
"1265471312","3722 Touhy Ave","","Skokie","IL","600763941","US","3122274100","",""
"1265471312","2301 Enterprise Dr","","Westchester","IL","601545802","US","3122274100","",""
"1265471312","25 N Winfield Rd","","Winfield","IL","601901379","US","3122274100","",""
"1265471312","880 W Central Rd Ste 6400","","Arlington Heights","IL","600052378","US","3122274100","",""
"1265471312","2515 N Clark St Ste 900","","Chicago","IL","606142730","US","3122274100","",""
"1265471312","10350 Haligus Rd Ste 110","","Huntley","IL","601429526","US","3122274100","",""
"1265471312","1475 E. Belvidere Rd, Pavilion C","Suite 285","Grayslake","IL","60030","US","3122274100","",""
"1942948492","4121 Patriot Way","","West Greenwich","RI","028176094","US","9858705884","",""
"1043877897","20320 Northwest Fwy Ste 400A","","Jersey Village","TX","770655620","US","3463452092","","2818834395"
"1578975173","101 E Broadway Ave","","Bismarck","ND","58501","US","7012220386","","7017515705"
"1023210382","3848 N Tarrant Pkwy Ste 120","","Fort Worth","TX","762445422","US","4699304655","","8777763240"
"1033111380","137 E Thousand Oaks Blvd","","Thousand Oaks","CA","913605707","US","8053794574","","8053794324"
"1215317425","3848 N Tarrant Pkwy Ste 120","","Fort Worth","TX","762445422","US","4699304655","","8777763240"
"1407697964","3245 University Ave Ste 1-212","","San Diego","CA","921042009","US","6198008364","",""
"1780313080","2 Longmeadow Drive Ext","","Wolcott","CT","067162218","US","2037091172","",""
"1780313080","2 Longmeadow Drive Ext","","Wolcott","CT","067162218","US","2037091172","",""
"1780313080","2 Longmeadow Drive Ext","","Wolcott","CT","067162218","US","2037091172","",""
"1780313080","2 Longmeadow Drive Ext","","Wolcott","CT","067162218","US","2037091172","",""
"1780313080","2 Longmeadow Drive Ext","","Wolcott","CT","06716","US","2037091172","",""
"1780313080","530 Middlebury Rd Ste 201B","","Middlebury","CT","067622547","US","2037091172","",""
"1780313080","2 Longmeadow Drive Ext","","Wolcott","CT","067162218","US","2037091172","",""
"1780313080","2 Longmeadow Drive Ext","","Wolcott","CT","067162218","US","2037091172","",""
"1780313080","2 Longmeadow Drive Ext","","Wolcott","CT","067162218","US","2037091172","",""
"1780313080","2 Longmeadow Drive Ext","","Wolcott","CT","06716","US","2037091172","",""
"1780313080","2 Longmeadow Drive Ext","","Wolcott","CT","067162218","US","2037091172","",""
"1780313080","2 Longmeadow Drive Ext","","Wolcott","CT","067162218","US","2037091172","",""
"1780313080","2 Longmeadow Drive Ext","","Wolcott","CT","06716","US","2037091172","",""
"1780313080","2 Longmeadow Drive Ext","","Wolcott","CT","067162218","US","2037091172","",""
"1831393602","1235 E Cherokee St","","Springfield","MO","658042203","US","4178202000","",""
"1831932268","415 Eagleview Blvd Ste 108","","Exton","PA","193411190","US","6103212701","",""
"1780244822","316 Calhoun St","","Charleston","SC","294011113","US","8437242450","","8437242455"
"1679460687","30 E Apple St Ste 1480","","Dayton","OH","454092939","US","9372087240","","9372087242"
"1811628365","1 Hospital Dr # Dc032.00","","Columbia","MO","652121000","US","5738822912","",""
"1003548561","75 Francis St","","Boston","MA","021156106","US","6177325500","",""
"1104478288","24 W Main St","","Northborough","MA","015321910","US","5083936027","",""
"1104478288","500 Salisbury St","","Worcester","MA","016091265","US","5087677329","","5097677102"
"1518858869","6501 N 19th Ave","","Phoenix","AZ","850151646","US","6027956020","",""
"1376434613","1113 Central Ave E","","Wiggins","MS","395779605","US","6019283914","","6017169824"
"1952292203","26 Glen Oak Rd","","Fredericksburg","VA","224051773","US","6107723124","",""
"1487545737","1900 E Military Ave Ste 220","","Fremont","NE","680255433","US","5316660250","","4025595737"
"1487545737","5050 Ames Ave","","Omaha","NE","681042323","US","4028369781","","4028369565"
"1487545737","6902 Pine St","","Omaha","NE","681062855","US","4025596418","","4025595737"
"1801787056","3865 State Route 183","","Rootstown","OH","442729799","US","3304722412","",""
"1760035695","200 State Highway 30 W","","New Albany","MS","386523197","US","6624320700","","6628420566"
"1811622301","137 E Thousand Oaks Blvd","","Thousand Oaks","CA","913605707","US","8053794574","","8053794324"
"1740201920","3001 Gettysburg Rd","","Camp Hill","PA","170117206","US","7176652675","",""
"1740201920","108 S Main Street","","Manheim","PA","175451602","US","7176652675","","7176656193"
"1740201920","15 Market Sq","","Manheim","PA","175452413","US","7176652675","","7172560599"
"1689682932","3880 Hulen St Ste 200B","","Fort Worth","TX","761077256","US","9722013373","",""
"1689682932","10318 Lake Rd Ste 101","","Houston","TX","770701874","US","2819167883","",""
"1689682932","8876 Gulf Fwy Ste 410","","Houston","TX","770176544","US","7139476265","",""
"1689682932","3216 4th St Ste 104","","Longview","TX","756055229","US","9037586252","",""
"1689682932","2221 H G Mosley Pkwy Ste 101","","Longview","TX","756043670","US","9037586252","",""
"1689682932","525 Gaslight Blvd","","Lufkin","TX","759043127","US","9362616600","",""
"1689682932","4202 Sherwood Way Ste A","","San Angelo","TX","769013568","US","4325525080","",""
"1689682932","4242 Woodcock Dr Ste 220","","San Antonio","TX","782281325","US","2103497240","",""
"1689682932","12808 W Airport Blvd Ste 335","","Sugar Land","TX","774786197","US","7138800683","",""
"1689682932","3101 Kennedy Ln Ste 100","","Texarkana","TX","755032583","US","9037830313","",""
"1689682932","1121 E Southeast Loop 323 Ste 218","","Tyler","TX","757019694","US","9037586252","",""
"1689682932","101 W Goodwin Ave Ste 360","","Victoria","TX","779016502","US","3612374505","",""
"1689682932","8320 Central Park Dr Ste A","","Waco","TX","767126662","US","2547556111","",""
"1689682932","3303 N 3rd St Ste A","","Abilene","TX","796037042","US","3256767208","","3252428039"
"1689682932","3520 Executive Center Dr Ste 165","","Austin","TX","787311636","US","5126341880","",""
"1689682932","5695 Eastex Fwy","","Beaumont","TX","777066923","US","4098380045","",""
"1689682932","1605 Rock Prairie Rd Ste 206","","College Station","TX","778458358","US","9798462692","",""
"1689682932","5151 Flynn Pkwy Ste 510","","Corpus Christi","TX","784114384","US","3618552947","",""
"1689682932","2617 Bolton Boone Dr Ste B","","DeSoto","TX","751152075","US","9722248100","",""
"1689682932","1200 Golden Key Cir Ste 435","","El Paso","TX","799255816","US","9157740534","",""
"1689682932","3880 Hulen St Ste 200C","","Fort Worth","TX","761077256","US","9742248100","",""
"1689682932","3880 Hulen St Ste 200B","","Fort Worth","TX","761077256","US","8178547767","",""
"1477109486","385 S Columbia Street","","Chapel Hill","NC","275990001","US","9195373737","",""
"1245785997","33755 N Scottsdale Rd","","Scottsdale","AZ","852661567","US","4808885180","",""
"1891212338","439 SW Michigan St","","Lake City","FL","320250440","US","3864870800","",""
"1104601277","11600 W 2nd Pl","","Lakewood","CO","802281527","US","7203211010","","7203211001"
"1386420735","11 Robinson St","","Pottstown","PA","194646421","US","4849410500","",""
"1619452166","739 Broadway","","Saugus","MA","019063207","US","7812311097","",""
"1497476527","165 E Park Ave","","Niles","OH","444462352","US","3305448005","","3305449379"
"1033725841","40 Pleasant St","","Concord","NH","033014006","US","","",""
"1982326724","2100 Liberty Rd","","Lexington","KY","405094319","US","8594472309","",""
"1841377959","1541 Kings Hwy","","Shreveport","LA","711034228","US","3186260000","",""
"1992586085","7901 4th St N Ste 300","","Saint Petersburg","FL","337024399","US","6123562582","",""
"1992586085","401 Ryland St Ste 200A","","Reno","NV","895021643","US","6123562582","",""
"1992586085","6650 Rivers Ave Ste 100","","North Charleston","SC","294064809","US","6123562582","",""
"1992586085","2800 E Enterprise Ave Ste 333","","Appleton","WI","549137889","US","6123562582","",""
"1790250462","4201 Torrance Blvd Ste 640","","Torrance","CA","905034524","US","3105434444","","3105434446"
"1558078709","3601 The Vanderbilt Clinic","","Nashville","TN","372323962","US","6153225000","",""
"1093538761","3100 Weslayan St Ste 270","","Houston","TX","770275752","US","3464024898","",""
"1902407950","1645 Parkhill Dr Ste 1","","Billings","MT","591023067","US","4066722914","",""
"1831854611","2131 N Collins St","","Arlington","TX","760112849","US","6822824685","",""
"1609479849","1720 El Camino Real Ste 155","","Burlingame","CA","940103231","US","6503426506","","6503409032"
"1184784134","951 Millbrook Ave","","Aiken","SC","298036526","US","8036417720","","8036417248"
"1083185318","840 N Avenue 66","","Los Angeles","CA","900421508","US","6263957100","",""
"1124788773","13324 Telecom Dr","","Temple Terrace","FL","336370938","US","8134193386","","8137934879"
"1295544997","4401 Crenshaw Blvd","","Los Angeles","CA","900431227","US","3237918529","",""
"1114164126","11710 Wilshire Blvd","","Los Angeles","CA","900251503","US","3108285441","","3104532245"
"1356092696","1300 E Bradford Pkwy","","Springfield","MO","658044264","US","4177615000","","4177615011"
"1356092696","2588 Pine Preserve Ct","","Saint Cloud","FL","347719470","US","3039958198","",""
